LineID,SITE,YEAR,GR50,FL50,TC_EOS,HT_EOS,BIOMASS,Envi
1,LINC,2017,122,NA,236,155,1.37936553,LINC_2017
3,LINC,2017,119,NA,226,160,1.505207625,LINC_2017
9,LINC,2017,120,234,386,165,2.376226264,LINC_2017
10,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
15,LINC,2017,122,237,361,210,2.226743045,LINC_2017
20,LINC,2017,122,254,241,180,1.861772682,LINC_2017
22,LINC,2017,110,NA,418,150,0.733480606,LINC_2017
29,LINC,2017,122,237,479,155,1.608472349,LINC_2017
30,LINC,2017,122.5,NA,221.5,167.5,1.3471121,LINC_2017
37,LINC,2017,124,NA,218,165,0.708659065,LINC_2017
41,LINC,2017,119,251,294,165,1.597028071,LINC_2017
42,LINC,2017,120,235,188,175,2.233182953,LINC_2017
43,LINC,2017,123,243,293,190,1.831192457,LINC_2017
44,LINC,2017,120,235,316,170,2.337605059,LINC_2017
45,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
47,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
50,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
55,LINC,2017,121,NA,244,180,1.18545046,LINC_2017
59,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
63,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
65,LINC,2017,120,NA,471,155,1.250346088,LINC_2017
66,LINC,2017,119,236,187,210,2.373057256,LINC_2017
67,LINC,2017,109,NA,453,155,1.35069554,LINC_2017
69,LINC,2017,119,233,444,170,2.814114211,LINC_2017
71,LINC,2017,123,235,295,200,2.108727407,LINC_2017
73,LINC,2017,126,250,143,190,1.051755716,LINC_2017
75,LINC,2017,127,245,256,190,1.98994545,LINC_2017
78,LINC,2017,121,236,230,165,1.267425125,LINC_2017
80,LINC,2017,120,237,428,160,1.293455161,LINC_2017
86,LINC,2017,122,245,246,150,0.676538413,LINC_2017
90,LINC,2017,119.5,NA,264.5,177.5,1.72797311,LINC_2017
97,LINC,2017,123,252,238,190,1.557236714,LINC_2017
117,LINC,2017,120,237,288,150,1.092374805,LINC_2017
118,LINC,2017,120,248,340,180,2.440629857,LINC_2017
122,LINC,2017,122,235,223,160,1.322231719,LINC_2017
126,LINC,2017,127,254,159,150,0.68706922,LINC_2017
130,LINC,2017,121,238.5,312,192.5,3.267858075,LINC_2017
132,LINC,2017,121,252,225,200,1.470030222,LINC_2017
143,LINC,2017,120,238,273,195,2.02735463,LINC_2017
151,LINC,2017,123,NA,193,160,0.974925269,LINC_2017
155,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
158,LINC,2017,124,236,392,140,1.761630257,LINC_2017
167,LINC,2017,124,245,189,165,1.444331241,LINC_2017
172,LINC,2017,124,241,352,190,2.376097237,LINC_2017
173,LINC,2017,120,235,259,160,1.22007739,LINC_2017
179,LINC,2017,121,237,132,160,1.184129034,LINC_2017
185,LINC,2017,122,NA,448,160,2.977032433,LINC_2017
189,LINC,2017,120,235,418,175,2.050885929,LINC_2017
203,LINC,2017,122,236,489,135,1.387901539,LINC_2017
206,LINC,2017,126,237,73,155,0.358859843,LINC_2017
224,LINC,2017,122,NA,230,205,3.202750423,LINC_2017
225,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
239,LINC,2017,122,238,302,185,1.646452208,LINC_2017
244,LINC,2017,120,NA,244,220,1.825436387,LINC_2017
246,LINC,2017,124,238,184,175,1.481249726,LINC_2017
248,LINC,2017,126,241,249,195,2.023087511,LINC_2017
258,LINC,2017,120,237,206,165,1.236336927,LINC_2017
259,LINC,2017,120,252,411,185,2.938084098,LINC_2017
261,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
262,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
270,LINC,2017,120,245,362,190,2.586313394,LINC_2017
271,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
273,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
274,LINC,2017,124,245,233,180,0.978046255,LINC_2017
275,LINC,2017,122,NA,297,165,1.10683823,LINC_2017
281,LINC,2017,122,NA,168,150,0.927062534,LINC_2017
282,LINC,2017,120,238,266,195,2.507700845,LINC_2017
283,LINC,2017,124,235,196,140,1.106890415,LINC_2017
286,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
288,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
289,LINC,2017,123,NA,151,200,1.021144381,LINC_2017
290,LINC,2017,118,236,652,160,2.464933661,LINC_2017
292,LINC,2017,110,NA,479,170,2.053526474,LINC_2017
293,LINC,2017,120,237,298,175,1.882490352,LINC_2017
299,LINC,2017,118.5,NA,493.5,187.5,2.731976062,LINC_2017
322,LINC,2017,123,245,360,170,2.351438844,LINC_2017
326,LINC,2017,122,243,126,185,1.095574824,LINC_2017
327,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
330,LINC,2017,122,NA,255,190,2.220481939,LINC_2017
332,LINC,2017,122,245,211,180,1.001899434,LINC_2017
337,LINC,2017,120,243,236,130,0.681292699,LINC_2017
338,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
341,LINC,2017,122,236,321,145,1.408629973,LINC_2017
344,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
352,LINC,2017,126,255,77,170,0.336845553,LINC_2017
354,LINC,2017,124,252,147,155,0.489094651,LINC_2017
364,LINC,2017,120,242,395,185,2.549294077,LINC_2017
365,LINC,2017,120,238,412,185,2.440291207,LINC_2017
373,LINC,2017,119,238,281,175,2.22839457,LINC_2017
382,LINC,2017,120,237,250,170,3.287593479,LINC_2017
2,LINC,2017,120,NA,388,165,2.711993799,LINC_2017
4,LINC,2017,120,NA,416,200,2.918400337,LINC_2017
5,LINC,2017,122,252.5,201,172.5,1.154506306,LINC_2017
7,LINC,2017,124,233,145,150,0.94039714,LINC_2017
8,LINC,2017,122,235,87,150,0.414046537,LINC_2017
11,LINC,2017,124,245,205,162.5,0.854210726,LINC_2017
12,LINC,2017,123.5,236,184,167.5,1.175365099,LINC_2017
13,LINC,2017,126,252,64,150,0.349334336,LINC_2017
14,LINC,2017,124,235,264,170,0.593292551,LINC_2017
16,LINC,2017,124,252,141,190,1.299628157,LINC_2017
19,LINC,2017,122,245,335,165,3.313849071,LINC_2017
27,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
28,LINC,2017,120,245,418,170,1.854121007,LINC_2017
31,LINC,2017,122,240,479,125,1.239223715,LINC_2017
32,LINC,2017,120.5,NA,348,182.5,3.337725952,LINC_2017
34,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
35,LINC,2017,122,NA,422,185,2.25294343,LINC_2017
38,LINC,2017,122,236,174,160,0.800786736,LINC_2017
39,LINC,2017,124,251,204,160,1.309839262,LINC_2017
46,LINC,2017,120,246,193,170,1.39385754,LINC_2017
48,LINC,2017,122,NA,315,135,1.121079505,LINC_2017
52,LINC,2017,122,NA,208,175,0.961231729,LINC_2017
54,LINC,2017,124,243,244,155,1.772896057,LINC_2017
57,LINC,2017,122,NA,279,190,1.956037613,LINC_2017
58,LINC,2017,121,235,276,190,1.098978877,LINC_2017
62,LINC,2017,121.5,237.5,189,172.5,1.445067463,LINC_2017
70,LINC,2017,120,233,172,155,1.27456286,LINC_2017
72,LINC,2017,119,252,363,170,1.32476979,LINC_2017
79,LINC,2017,124,248.5,260,180,1.483403734,LINC_2017
81,LINC,2017,122,252,139,165,0.576469977,LINC_2017
84,LINC,2017,122,245,266,145,0.583919739,LINC_2017
85,LINC,2017,123,252,263,155,1.693529963,LINC_2017
87,LINC,2017,124,235,285,145,1.022274482,LINC_2017
88,LINC,2017,120,243,497,150,2.116860913,LINC_2017
93,LINC,2017,125,247,325,155,1.504466627,LINC_2017
94,LINC,2017,124,243,162,165,0.819346422,LINC_2017
115,LINC,2017,123,245,284,140,0.97760417,LINC_2017
128,LINC,2017,122,252,187,170,1.532916831,LINC_2017
131,LINC,2017,119.5,241.5,313.5,160,1.748650527,LINC_2017
137,LINC,2017,125,243,86.5,182.5,0.516889873,LINC_2017
159,LINC,2017,119.5,242,316.5,167.5,2.321695274,LINC_2017
164,LINC,2017,122,237,335,150,2.582846037,LINC_2017
194,LINC,2017,120,245,275,165,2.023282367,LINC_2017
201,LINC,2017,124,250,258,175,1.372676474,LINC_2017
202,LINC,2017,124,NA,57,150,0.096580849,LINC_2017
204,LINC,2017,120,NA,494,190,1.93688482,LINC_2017
205,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
207,LINC,2017,122,250,157.5,162.5,0.741293772,LINC_2017
208,LINC,2017,125,236,185,165,1.420790139,LINC_2017
209,LINC,2017,127,235,182,155,1.046105101,LINC_2017
210,LINC,2017,125,245,248,175,1.332158105,LINC_2017
212,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
215,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
222,LINC,2017,121.5,243,255.5,197.5,2.178390607,LINC_2017
227,LINC,2017,123,246,324,150,1.547543981,LINC_2017
228,LINC,2017,119,252,612,170,2.698321666,LINC_2017
231,LINC,2017,118,245,465,165,1.337846284,LINC_2017
234,LINC,2017,120,237,259,215,2.494934468,LINC_2017
236,LINC,2017,124,245,297,175,1.164818432,LINC_2017
237,LINC,2017,120,252,438,170,1.84144921,LINC_2017
241,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
242,LINC,2017,122,243,346,155,1.099320682,LINC_2017
243,LINC,2017,122,NA,236,155,1.863262165,LINC_2017
245,LINC,2017,123,248,269,185,2.116065041,LINC_2017
247,LINC,2017,122.5,240,244,185,2.062463454,LINC_2017
249,LINC,2017,120,NA,298,190,2.650005792,LINC_2017
250,LINC,2017,128,243,254,180,2.546110906,LINC_2017
251,LINC,2017,122,243,253,185,2.045542202,LINC_2017
252,LINC,2017,124,252,218,190,1.662751662,LINC_2017
253,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
255,LINC,2017,125,NA,127,167.5,0.476029409,LINC_2017
260,LINC,2017,124,254,307,185,2.636135348,LINC_2017
266,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
269,LINC,2017,126,245,164,165,0.823471155,LINC_2017
272,LINC,2017,114.5,NA,346,167.5,1.391842369,LINC_2017
276,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
277,LINC,2017,120.5,238.5,557,157.5,2.963132109,LINC_2017
278,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
279,LINC,2017,122,NA,102,170,0.986353104,LINC_2017
280,LINC,2017,120,NA,226,180,1.097097512,LINC_2017
284,LINC,2017,123,252,174,175,1.742034628,LINC_2017
287,LINC,2017,124,NA,288,160,0.382377037,LINC_2017
443,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
445,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
446,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
453,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
455,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
456,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
457,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
461,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
462,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
465,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
468,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
472,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
480,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
483,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
484,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
485,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
488,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
489,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
492,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
495,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
501,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
506,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
508,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
514,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
516,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
521,LINC,2017,124,234,174,165,0.986153491,LINC_2017
532,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
534,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
537,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
540,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
545,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
552,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
561,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
565,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
578,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
581,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
585,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
592,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
594,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
600,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
605,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
629,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
641,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
648,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
663,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
669,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
716,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
718,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
720,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
724,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
725,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
733,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
753,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
755,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
757,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
761,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
762,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
772,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
774,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
775,LINC,2017,122,NA,131,150,0.320276475,LINC_2017
776,LINC,2017,125,236,141,160,0.681670303,LINC_2017
779,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
780,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
786,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
788,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
789,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
790,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
795,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
802,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
803,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
804,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
806,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
809,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
810,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
811,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
813,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
815,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
821,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
824,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
324,LINC,2017,120,247,318,175,1.577681648,LINC_2017
175,LINC,2017,123.5,236.5,347.5,207.5,3.248814189,LINC_2017
380,LINC,2017,122,236,264,180,1.998881515,LINC_2017
161,LINC,2017,119,237,155,175,1.228248531,LINC_2017
296,LINC,2017,120,243,298,165,1.612199842,LINC_2017
359,LINC,2017,122,NA,338,175,1.049874793,LINC_2017
376,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
389,LINC,2017,120,NA,269,167.5,1.902840143,LINC_2017
346,LINC,2017,122,NA,342,165,0.755352712,LINC_2017
193,LINC,2017,124,236,229,190,1.984484256,LINC_2017
375,LINC,2017,129,237,79,180,0.428441394,LINC_2017
392,LINC,2017,120,NA,184,180,1.486282837,LINC_2017
200,LINC,2017,120,NA,305,205,3.32997784,LINC_2017
156,LINC,2017,122,243,345,155,1.82313897,LINC_2017
396,LINC,2017,122,237,208,155,1.313615858,LINC_2017
257,LINC,2017,121,242,341.5,167.5,2.069309319,LINC_2017
145,LINC,2017,120,236,192,170,1.051356847,LINC_2017
301,LINC,2017,122,238,156,155,1.16295642,LINC_2017
165,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
345,LINC,2017,122,255,232,150,0.882959978,LINC_2017
61,LINC,2017,122,241,292,210,2.454316427,LINC_2017
333,LINC,2017,122,238,317,175,1.305721625,LINC_2017
391,LINC,2017,124,NA,313,155,1.078265095,LINC_2017
334,LINC,2017,121,NA,453,175,2.06914526,LINC_2017
68,LINC,2017,119,243,391,175,3.533201584,LINC_2017
399,LINC,2017,124,250,298,150,1.250188102,LINC_2017
317,LINC,2017,124,245,342,175,1.635771495,LINC_2017
398,LINC,2017,127,236,116,165,0.632136293,LINC_2017
350,LINC,2017,124,245,184,160,0.546948103,LINC_2017
17,LINC,2017,122,237,369,195,3.119345268,LINC_2017
181,LINC,2017,122,NA,173,175,0.886863601,LINC_2017
192,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
335,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
368,LINC,2017,124,235,91,150,0.466319732,LINC_2017
125,LINC,2017,120,244,340.5,192.5,1.908880625,LINC_2017
394,LINC,2017,122,NA,249,140,1.08344963,LINC_2017
336,LINC,2017,124,233,261,200,2.066129216,LINC_2017
379,LINC,2017,124,NA,283,205,1.953774607,LINC_2017
233,LINC,2017,120,235,208,180,1.05098923,LINC_2017
33,LINC,2017,122,245,229,160,0.815431147,LINC_2017
362,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
49,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
390,LINC,2017,123,232,160,195,1.745915291,LINC_2017
191,LINC,2017,120,252,310,170,1.612666187,LINC_2017
340,LINC,2017,122,245,503,155,1.55750724,LINC_2017
199,LINC,2017,120,243,270,170,2.201528264,LINC_2017
371,LINC,2017,121,243,224,160,1.60568517,LINC_2017
56,LINC,2017,123,252,311,175,1.845809515,LINC_2017
310,LINC,2017,116,NA,422,155,2.548380485,LINC_2017
123,LINC,2017,122,243.5,257.5,157.5,1.593803668,LINC_2017
264,LINC,2017,123,NA,313,190,2.645342939,LINC_2017
372,LINC,2017,121,248,258,170,2.379675876,LINC_2017
53,LINC,2017,120,236,348,170,1.950946006,LINC_2017
177,LINC,2017,120,238,353,160,2.089800417,LINC_2017
136,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
367,LINC,2017,121.5,NA,236,167.5,2.211091433,LINC_2017
21,LINC,2017,124,237,255,165,1.297540402,LINC_2017
312,LINC,2017,122,243,384,195,2.084131956,LINC_2017
361,LINC,2017,124,NA,142,165,0.91272088,LINC_2017
393,LINC,2017,123,NA,294,167.5,2.56752187,LINC_2017
320,LINC,2017,121,251,269,185,1.931301548,LINC_2017
363,LINC,2017,124,NA,245.5,185,1.40848731,LINC_2017
360,LINC,2017,121,245,431,165,2.703449867,LINC_2017
104,LINC,2017,129,248,131,165,0.995768786,LINC_2017
100,LINC,2017,119.5,NA,324.5,180,2.192472034,LINC_2017
98,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
101,LINC,2017,122,243,264,185,1.792260315,LINC_2017
99,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
406,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
408,LINC,2017,127,251,125,170,0.744231203,LINC_2017
409,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
410,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
411,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
412,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
414,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
420,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
422,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
423,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
424,LINC,2017,127,235,75,185,0.621593946,LINC_2017
426,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
428,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
431,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
432,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
433,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
436,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
438,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
439,LINC,2017,124,256,128,140,0.383269605,LINC_2017
442,LINC,2017,NA,NA,NA,NA,NA,LINC_2017
291,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
294,MNHT,2017,84,173,465,160,1.815996338,MNHT_2017
297,MNHT,2017,83,193,226,205,1.279179447,MNHT_2017
298,MNHT,2017,88,181,107,135,0.629981682,MNHT_2017
300,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
307,MNHT,2017,86,193,255,165,1.222309002,MNHT_2017
323,MNHT,2017,89,180,305,170,1.203228747,MNHT_2017
388,MNHT,2017,83.5,178,196.5,212.5,1.07699973,MNHT_2017
18,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
23,MNHT,2017,99.5,215.5,251,212.5,2.256773393,MNHT_2017
26,MNHT,2017,93.5,203.5,287.5,195,1.279933677,MNHT_2017
36,MNHT,2017,84,195,175,200,2.354732002,MNHT_2017
64,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
74,MNHT,2017,83,193,481,210,3.330537778,MNHT_2017
76,MNHT,2017,93,206,193,180,1.501340843,MNHT_2017
83,MNHT,2017,83,193,349,180,1.958673736,MNHT_2017
89,MNHT,2017,84,173.5,169,165,1.114972936,MNHT_2017
91,MNHT,2017,90,196,344,210,3.054135095,MNHT_2017
95,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
96,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
102,MNHT,2017,84,195.5,370,172.5,1.621873694,MNHT_2017
103,MNHT,2017,84,190,273,180,1.536248639,MNHT_2017
105,MNHT,2017,84,203,256,205,2.072645147,MNHT_2017
106,MNHT,2017,88,186,228,180,2.00777027,MNHT_2017
107,MNHT,2017,91.5,193.5,247,207.5,1.780409045,MNHT_2017
108,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
110,MNHT,2017,84,173,274,180,1.154138042,MNHT_2017
111,MNHT,2017,83,167.5,199,150,1.262499123,MNHT_2017
112,MNHT,2017,86,186,243,190,1.646291282,MNHT_2017
113,MNHT,2017,86,195,215,195,1.442424442,MNHT_2017
114,MNHT,2017,97,199.5,184,207.5,1.771239266,MNHT_2017
116,MNHT,2017,88,193,322,170,1.223012429,MNHT_2017
120,MNHT,2017,86,181,432,185,1.978782588,MNHT_2017
127,MNHT,2017,NA,166,208,175,1.035448139,MNHT_2017
135,MNHT,2017,84,186,243,190,1.965201248,MNHT_2017
139,MNHT,2017,84,170,206,145,0.80672173,MNHT_2017
141,MNHT,2017,86,174,183,170,1.321918115,MNHT_2017
144,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
146,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
147,MNHT,2017,83,194,337,175,1.523887485,MNHT_2017
148,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
150,MNHT,2017,89,167,223,145,0.672729304,MNHT_2017
152,MNHT,2017,84,181,355,150,0.817628129,MNHT_2017
157,MNHT,2017,84,182,248,155,1.463765488,MNHT_2017
160,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
163,MNHT,2017,83,174,156,135,0.483502821,MNHT_2017
170,MNHT,2017,91,184,351,190,1.786972341,MNHT_2017
171,MNHT,2017,89,172,278,170,1.887877561,MNHT_2017
178,MNHT,2017,86,184,152,205,1.05808913,MNHT_2017
180,MNHT,2017,83.5,187,176.5,162.5,1.032965477,MNHT_2017
182,MNHT,2017,84,195,287,240,1.929126099,MNHT_2017
184,MNHT,2017,84,187,345,170,2.026544346,MNHT_2017
211,MNHT,2017,98,194,299,165,1.229729899,MNHT_2017
213,MNHT,2017,93,203,184,200,1.186246624,MNHT_2017
214,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
217,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
218,MNHT,2017,83,201,344,180,2.354423444,MNHT_2017
219,MNHT,2017,84,203,228,210,1.317116819,MNHT_2017
220,MNHT,2017,82,170,138,155,0.973162787,MNHT_2017
221,MNHT,2017,83,169.5,230,127.5,0.815262822,MNHT_2017
226,MNHT,2017,98,231,68,155,0.238773177,MNHT_2017
229,MNHT,2017,86,178.5,170.5,197.5,1.370375867,MNHT_2017
230,MNHT,2017,83,170,399,160,1.622362768,MNHT_2017
232,MNHT,2017,90,170,211,180,0.932936015,MNHT_2017
235,MNHT,2017,82.5,178,501,150,1.027971188,MNHT_2017
238,MNHT,2017,88,193,335,175,1.997934085,MNHT_2017
240,MNHT,2017,84,186,456,175,2.229102339,MNHT_2017
256,MNHT,2017,84,208,389,195,1.708707723,MNHT_2017
263,MNHT,2017,86,198,310,195,1.805444443,MNHT_2017
265,MNHT,2017,84,177,371,150,1.322030651,MNHT_2017
267,MNHT,2017,83,182,182,195,1.298202125,MNHT_2017
268,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
285,MNHT,2017,89,NA,319,160,0.760338753,MNHT_2017
302,MNHT,2017,89,167,265,155,1.399116735,MNHT_2017
303,MNHT,2017,84,193,253,190,1.279298704,MNHT_2017
304,MNHT,2017,84,187,368,160,1.28432178,MNHT_2017
305,MNHT,2017,88,181,488,175,2.047551255,MNHT_2017
306,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
308,MNHT,2017,89,190,399,180,1.75968544,MNHT_2017
311,MNHT,2017,88,182,217,165,0.664519378,MNHT_2017
313,MNHT,2017,83,173,228,185,1.706727293,MNHT_2017
314,MNHT,2017,83,174,311,165,1.699121211,MNHT_2017
315,MNHT,2017,82.5,197,255.5,187.5,1.559574434,MNHT_2017
316,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
318,MNHT,2017,82,178,372,190,1.655953598,MNHT_2017
319,MNHT,2017,82,174,195,180,0.804386323,MNHT_2017
1,MNHT,2017,86,167,238,135,2.07743713,MNHT_2017
3,MNHT,2017,82,177,344,170,1.621696036,MNHT_2017
9,MNHT,2017,81.5,181.5,368,185,2.115704474,MNHT_2017
10,MNHT,2017,86,168,363,150,1.170680545,MNHT_2017
15,MNHT,2017,88,223,421,230,3.294804011,MNHT_2017
20,MNHT,2017,86,173,124,190,0.731631143,MNHT_2017
22,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
29,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
30,MNHT,2017,88,187,291,165,1.223572477,MNHT_2017
37,MNHT,2017,84,202,334,170,1.338144603,MNHT_2017
41,MNHT,2017,85,174,289.5,135,0.933717457,MNHT_2017
42,MNHT,2017,82.5,177.5,283.5,185,1.594889461,MNHT_2017
43,MNHT,2017,91,197,409,205,2.015094141,MNHT_2017
44,MNHT,2017,84,194,391,165,1.665080977,MNHT_2017
45,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
47,MNHT,2017,NA,NA,NA,NA,NA,MNHT_2017
50,MNHT,2017,86,174,246,155,1.011416906,MNHT_2017
55,MNHT,2017,83,169,134,180,0.841454117,MNHT_2017
59,MNHT,2017,84,178,337,135,0.917983164,MNHT_2017
